kev_cve,kev_description,non_kev_cve,non_kev_description,similarity,rank
CVE-2020-11455,LimeSurvey 4.1.11 - 'File Manager' Path Traversal,N/A,Processwire CMS 2.4.0 - 'download' Local File Inclusion,0.584208071231842,9
CVE-2021-42013,Apache HTTP Server 2.4.50 - Path Traversal & Remote Code Execution (RCE),CVE-2020-25790,Typesetter CMS 5.1 - Arbitrary Code Execution (Authenticated),0.5842030644416809,10
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2025-47917,Mbed TLS 3.6.4 - Use-After-Free,0.5838209986686707,8
CVE-2020-8644,PlaySMS - index.php Unauthenticated Template Injection Code Execution (Metasploit),CVE-2021-21425,GravCMS 1.10.7 - Unauthenticated Arbitrary File Write (Metasploit),0.5838162899017334,9
CVE-2024-55963,AppSmith 1.47 - Remote Code Execution (RCE),CVE-2018-6383,Monstra CMS 3.0.4 - Remote Code Execution (Authenticated),0.5837991833686829,3
CVE-2023-22809,sudo 1.8.0 to 1.9.12p1 - Privilege Escalation,N/A,aaPanel 6.6.6 - Privilege Escalation & Remote Code Execution (Authenticated),0.5835237503051758,7
CVE-2022-22947,Spring Cloud Gateway 3.1.0 - Remote Code Execution (RCE),N/A,InoERP 0.7.2 - Remote Code Execution (Unauthenticated),0.5835228562355042,10
CVE-2025-24813,Apache Tomcat 11.0.3 - Remote Code Execution,N/A,WebLogic Server 10.3.6.0.0 / 12.1.3.0.0 / 12.2.1.3.0 / 12.2.1.4.0 / 14.1.1.0.0 - Unauthenticated RCE,0.5834671258926392,7
CVE-2019-17558,Apache Solr - Remote Code Execution via Velocity Template (Metasploit),CVE-2020-35606,Webmin 1.962 - 'Package Updates' Escape Bypass RCE (Metasploit),0.5834022164344788,7
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),N/A,Concrete5 CME v9.1.3 - Xpath injection,0.5833178162574768,5
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,CVE-2024-55661,Laravel Pulse 1.3.1 - Arbitrary Code Injection,0.5832969546318054,2
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),CVE-2022â25765,pdfkit v0.8.7.2 - Command Injection,0.5831871032714844,8
CVE-2023-27524,Apache Superset 2.0.0 - Authentication Bypass,CVE-2015-6830,PHPMyAdmin 3.0 - Bruteforce Login Bypass,0.583141565322876,5
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),N/A,WordPress Plugin Simple File List 4.2.2 - Arbitrary File Upload,0.5830410122871399,4
CVE-2022-42889,Apache Commons Text  1.10.0 - Remote Code Execution,N/A,Church Management System 1.0 - SQL Injection (Authentication Bypass) + Arbitrary File Upload + RCE,0.5829033255577087,8
CVE-2020-2096,Jenkins Gitlab Hook Plugin 1.4.2 - Reflected Cross-Site Scripting,N/A,Gitlab 13.10.2 - Remote Code Execution (Authenticated),0.582859992980957,5
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),N/A,WordPress Plugin Simple File List 4.2.2 - Remote Code Execution,0.5828287601470947,5
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,N/A,Webtareas 2.0 - 'id' SQL Injection,0.5828168392181396,7
CVE-2023-27524,Apache Superset 2.0.0 - Authentication Bypass,CVE-2022-35919,Minio 2022-07-29T19-40-48Z - Path traversal,0.5826389789581299,6
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,CVE-2022â25765,pdfkit v0.8.7.2 - Command Injection,0.5826047658920288,1
CVE-2019-19609,Strapi 3.0.0-beta.17.7 - Remote Code Execution (RCE) (Authenticated),N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.5826011300086975,9
CVE-2020-8644,PlaySMS - index.php Unauthenticated Template Injection Code Execution (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.5825976729393005,10
CVE-2019-17558,Apache Solr - Remote Code Execution via Velocity Template (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.58240807056427,8
CVE-2020-11455,LimeSurvey 4.1.11 - 'File Manager' Path Traversal,N/A,Victor CMS 1.0 - Authenticated Arbitrary File Upload,0.5823642611503601,10
CVE-2025-32429,XWiki 14 - SQL Injection via getdeleteddocuments.vm,N/A,Senayan Library Management System v9.5.0 - SQL Injection,0.5822914838790894,9
CVE-2023-23488,Paid Memberships Pro  v2.9.8 (WordPress Plugin) - Unauthenticated SQL Injection,N/A,Complaint Management System 4.0 - 'cid' SQL injection,0.5819570422172546,6
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2019-14530,OpenEMR 5.0.1.7 - 'fileName' Path Traversal (Authenticated),0.5818839073181152,1
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,CVE-2019-15715;CVE-2017-7615,Mantis Bug Tracker 2.3.0 - Remote Code Execution (Unauthenticated),0.5818514823913574,4
CVE-2025-32429,XWiki 14 - SQL Injection via getdeleteddocuments.vm,N/A,Oriol Espinal CMS 1.0 - 'id' SQL Injection,0.58179771900177,10
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),CVE-2019-0230,Apache Struts 2.5.20 - Double OGNL evaluation,0.5816460847854614,6
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,N/A,moziloCMS 2.0 - Persistent Cross-Site Scripting (Authenticated),0.5815180540084839,8
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,N/A,Real Estate Management System v1.0 - Remote Code Execution via File Upload,0.5814446210861206,9
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,CVE-2023-41425,WonderCMS 3.4.2 - Remote Code Execution (RCE),0.581350564956665,4
CVE-2019-19609,Strapi 3.0.0-beta.17.7 - Remote Code Execution (RCE) (Authenticated),N/A,Voyager 1.3.0 - Directory Traversal,0.5812429785728455,10
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,CVE-2019-16113,Bludit 3.9.12 - Directory Traversal,0.5811060667037964,5
CVE-2022-42889,Apache Commons Text  1.10.0 - Remote Code Execution,CVE-2021-31933,Chamilo LMS 1.11.14 - Remote Code Execution (Authenticated),0.5810763239860535,9
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,N/A,Karel IP Phone IP1211 Web Management Panel - Directory Traversal,0.5810668468475342,10
CVE-2021-4034,PolicyKit-1 0.105-31 - Privilege Escalation,CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5810195207595825,7
CVE-2019-11043,PHP-FPM - Underflow Remote Code Execution (Metasploit),N/A,WordPress Plugin InfiniteWP - Client Authentication Bypass (Metasploit),0.5810031890869141,8
CVE-2021-4034,PolicyKit-1 0.105-31 - Privilege Escalation,CVE-2022-44268,ImageMagick 7.1.0-49 - Arbitrary File Read,0.5809508562088013,8
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),CVE-2020-8518,Horde Groupware Webmail Edition 5.2.22 - Remote Code Execution,0.5808643698692322,9
CVE-2019-11043,PHP-FPM - Underflow Remote Code Execution (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.5808405876159668,9
CVE-2020-11022,jQuery 1.2 - Cross-Site Scripting (XSS),N/A,Engineers Online Portal 1.0 - 'multiple' Stored Cross-Site Scripting (XSS),0.5805948376655579,5
CVE-2022-42889,Apache Commons Text  1.10.0 - Remote Code Execution,CVE-2020-25787,Tiny Tiny RSS - Remote Code Execution,0.5805377960205078,10
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,N/A,Navigate CMS 2.8.7 - Authenticated Directory Traversal,0.5805311799049377,3
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,N/A,Sentrifugo CMS 3.2 - Persistent Cross-Site Scripting,0.5805090665817261,2
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),CVE-2021-42697,Akka HTTP 10.1.14 - Denial of Service,0.5804156064987183,5
CVE-2020-2096,Jenkins Gitlab Hook Plugin 1.4.2 - Reflected Cross-Site Scripting,CVE-2018-19585;CVE-2018-19571,GitLab 11.4.7 - Remote Code Execution (Authenticated) (1),0.5802996158599854,6
CVE-2024-55963,AppSmith 1.47 - Remote Code Execution (RCE),N/A,House Rental 1.0 - 'keywords' SQL Injection,0.5798840522766113,4
CVE-2025-30208,Vite 6.2.2 - Arbitrary File Read,N/A,Dolibarr Version 17.0.1 - Stored XSS,0.5797059535980225,8
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2025-31131,YesWiki 4.5.1 - Unauthenticated Path Traversal,0.5795637369155884,2
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),N/A,LabVantage 8.3 - Information Disclosure,0.5795426964759827,5
CVE-2019-17558,Apache Solr - Remote Code Execution via Velocity Template (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.5795111060142517,9
CVE-2021-41773,Apache HTTP Server 2.4.49 - Path Traversal & Remote Code Execution (RCE),N/A,Internship Portal Management System 1.0 - Remote Code Execution(Unauthenticated),0.5794400572776794,10
CVE-2022-46169,Cacti v1.2.22 - Remote Command Execution (RCE),N/A,InoERP 0.7.2 - Remote Code Execution (Unauthenticated),0.5792703628540039,8
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),CVE-2021-36711,OctoBot WebInterface 0.4.3 - Remote Code Execution (RCE),0.5790773034095764,6
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),CVE-2021-3291,Zen Cart 1.5.7b - Remote Code Execution (Authenticated),0.5789832472801208,8
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5788562297821045,9
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),CVE-2022-26982,SimpleMachinesForum v2.1.1 - Authenticated Remote Code Execution,0.5788247585296631,2
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,N/A,TYPO3 11.5.24 - Path Traversal (Authenticated),0.5786254405975342,4
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5786208510398865,7
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),N/A,CMS Made Simple 2.2.14 - Arbitrary File Upload (Authenticated),0.5784050226211548,6
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,CVE-2022-37706,Enlightenment v0.25.3 - Privilege escalation,0.5782124400138855,6
CVE-2020-8657;CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork - AutoDiscovery Target Command Execution (Metasploit),N/A,Cacti v1.2.8 - Unauthenticated Remote Code Execution (Metasploit),0.5781809091567993,9
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),N/A,Wordpress Plugin MStore API 2.0.6 - Arbitrary File Upload,0.5781650543212891,7
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),N/A,PhreeBooks 5.2.3 ERP - Remote Code Execution (2),0.5781148672103882,8
CVE-2023-27524,Apache Superset 2.0.0 - Authentication Bypass,N/A,SofaWiki 3.9.2 - Remote Command Execution (RCE) (Authenticated),0.5781033635139465,7
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),CVE-2022-23642,Sourcegraph Gitserver 3.36.3 - Remote Code Execution (RCE),0.5779590606689453,2
CVE-2019-18818,Strapi CMS 3.0.0-beta.17.4 - Set Password (Unauthenticated) (Metasploit),N/A,WordPress Plugin Autoptimize 2.7.6 - Authenticated Arbitrary File Upload (Metasploit),0.5779123306274414,8
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),CVE-2021-26929,Horde Groupware Webmail 5.2.22 - Stored XSS,0.5778626799583435,5
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),N/A,Bludit 3.9.2 - Authentication Bruteforce Bypass (Metasploit),0.5778622627258301,9
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),CVE-2021-45010;CVE-2021-40964,Tiny File Manager 2.4.6 - Remote Code Execution (RCE),0.5778543949127197,9
CVE-2022-46169,Cacti v1.2.22 - Remote Command Execution (RCE),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.5775739550590515,9
CVE-2021-4034,PolicyKit-1 0.105-31 - Privilege Escalation,N/A,NukeViet VMS 4.4.00 - Cross-Site Request Forgery (Change Admin Password),0.5775386095046997,9
CVE-2019-18818,Strapi CMS 3.0.0-beta.17.4 - Set Password (Unauthenticated) (Metasploit),N/A,Cacti v1.2.8 - Unauthenticated Remote Code Execution (Metasploit),0.5773192048072815,9
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,PHP 8.1.0-dev - 'User-Agentt' Remote Code Execution,0.577297568321228,3
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,N/A,Webgrind 1.1 - Reflected Cross-Site Scripting (XSS) & Remote Command Execution (RCE),0.5772834420204163,7
CVE-2019-11043,PHP-FPM - Underflow Remote Code Execution (Metasploit),N/A,Wago PFC200 - Authenticated Remote Code Execution (Metasploit),0.5772721767425537,10
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.5771850943565369,10
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,CVE-2022-37706,Enlightenment v0.25.3 - Privilege escalation,0.5771054625511169,1
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,PhotoShow 3.0 - Remote Code Execution,0.577099621295929,2
CVE-2023-27524,Apache Superset 2.0.0 - Authentication Bypass,N/A,Wordpress Augmented-Reality - Remote Code Execution Unauthenticated,0.577029824256897,8
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5769362449645996,9
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,N/A,Lavalite v9.0.0 - XSRF-TOKEN cookie File path traversal,0.5768764615058899,8
CVE-2024-55963,AppSmith 1.47 - Remote Code Execution (RCE),N/A,COVID19 Testing Management System 1.0 - SQL Injection (Auth Bypass),0.5768300294876099,5
CVE-2020-2096,Jenkins Gitlab Hook Plugin 1.4.2 - Reflected Cross-Site Scripting,N/A,Gitlab 13.9.3 - Remote Code Execution (Authenticated),0.5766094326972961,7
CVE-2023-30258,MagnusSolution magnusbilling 7.3.0 - Command Injection,CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.5764585733413696,6
CVE-2022-22963,Spring Cloud 3.2.2 - Remote Command Execution (RCE),N/A,Terramaster TOS 4.2.15 - Remote Code Execution (RCE) (Unauthenticated),0.5763527750968933,9
CVE-2020-10770,Keycloak 12.0.1 - 'request_uri ' Blind Server-Side Request Forgery (SSRF) (Unauthenticated),N/A,Cacti 1.2.8 - Remote Code Execution,0.5760824084281921,7
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2021-39608,FlatCore CMS 2.0.7 - Remote Code Execution (RCE) (Authenticated),0.5757930874824524,1
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),CVE-2020-11108,Pi-Hole - heisenbergCompensator Blocklist OS Command Execution (Metasploit),0.5757133960723877,6
CVE-2020-11022,jQuery 1.2 - Cross-Site Scripting (XSS),N/A,WordPress Plugin Typebot 1.4.3 - Stored Cross Site Scripting (XSS) (Authenticated),0.5753633379936218,6
CVE-2022-46604,Responsive FileManager 9.9.5 - Remote Code Execution (RCE),CVE-2020-25787,Tiny Tiny RSS - Remote Code Execution,0.5753026604652405,10
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),N/A,Filerun 2021.03.26 - Remote Code Execution (RCE) (Authenticated),0.5752218961715698,3
CVE-2019-17558,Apache Solr - Remote Code Execution via Velocity Template (Metasploit),CVE-2022-30781,Gitea 1.16.6 - Remote Code Execution (RCE) (Metasploit),0.5751809477806091,10
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2024-23749,KiTTY 0.76.1.13 - Command Injection,0.575169026851654,4
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),CVE-2022-26965,Pluck CMS 4.7.16 - Remote Code Execution (RCE) (Authenticated),0.5747122764587402,10
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.574515700340271,2
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,N/A,Webtateas 2.0 - Arbitrary File Read,0.5744843482971191,2
CVE-2020-11022,jQuery 1.2 - Cross-Site Scripting (XSS),CVE-2024-28623,RiteCMS 3.0.0 - Reflected Cross Site Scripting (XSS),0.5744093060493469,7
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,CVE-2025-32462,Sudo 1.9.17 Host Option - Elevation of Privilege,0.5743173956871033,2
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),N/A,NodeBB Forum 1.12.2-1.14.2 - Account Takeover,0.5734273791313171,3
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),N/A,Online Job Portal 1.0 - Remote Code Execution,0.5733993649482727,4
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5733844041824341,5
CVE-2020-11022,jQuery 1.2 - Cross-Site Scripting (XSS),N/A,Drupal avatar_uploader v7.x-1.0-beta8 - Cross Site Scripting (XSS),0.5733523964881897,8
CVE-2023-22809,sudo 1.8.0 to 1.9.12p1 - Privilege Escalation,CVE-2022-24734,MyBB 1.8.29 - MyBB 1.8.29 - Remote Code Execution (RCE) (Authenticated),0.5731784701347351,8
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),N/A,Webgrind 1.1 - Reflected Cross-Site Scripting (XSS) & Remote Command Execution (RCE),0.5731358528137207,8
CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork 5.3 - Remote Code Execution,CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.5731083154678345,4
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,N/A,SOPlanning 1.52.01 (Simple Online Planning Tool) - Remote Code Execution (RCE) (Authenticated),0.572965145111084,2
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),CVE-2023-1998,Linux Kernel 6.2 -  Userspace Processes To Enable Mitigation,0.5729190707206726,4
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (1),CVE-2023-34096,Thruk Monitoring Web Interface 3.06 - Path Traversal,0.5727717876434326,5
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),CVE-2022-4944,KodExplorer 4.49 - CSRF to Arbitrary File Upload,0.5727562308311462,7
CVE-2022-46169,Cacti v1.2.22 - Remote Command Execution (RCE),CVE-2021-31933,Chamilo LMS 1.11.14 - Remote Code Execution (Authenticated),0.5726815462112427,10
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2020-8163,Rails 5.0.1 - Remote Code Execution,0.5726361274719238,3
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),N/A,Church Management System 1.0 - SQL Injection (Authentication Bypass) + Arbitrary File Upload + RCE,0.5725939869880676,6
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,CVE-2022-29885,Apache Tomcat 10.1 - Denial Of Service,0.5721392035484314,3
CVE-2022-31161,Roxy WI v6.1.1.0 - Unauthenticated Remote Code Execution (RCE) via ssl_cert Upload,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.572115957736969,10
CVE-2024-55963,AppSmith 1.47 - Remote Code Execution (RCE),CVE-2025-50286,Grav CMS 1.7.48 - Remote Code Execution (RCE),0.571965754032135,6
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5719464421272278,8
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.571723222732544,9
CVE-2023-22809,sudo 1.8.0 to 1.9.12p1 - Privilege Escalation,N/A,Dell Security Management Server <1.9.0 - Local Privilege Escalation,0.5716032385826111,9
CVE-2020-8657;CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork - AutoDiscovery Target Command Execution (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.5715922713279724,10
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),N/A,WatchGuard Fireware AD Helper Component 5.8.5.10317 - Credential Disclosure,0.5714828372001648,2
CVE-2023-30258,MagnusSolution magnusbilling 7.3.0 - Command Injection,CVE-2019-17240,Bludit 3.9.2 - Auth Bruteforce Bypass,0.5714253783226013,7
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),CVE-2021-3291,Zen Cart 1.5.7b - Remote Code Execution (Authenticated),0.5713027715682983,6
CVE-2021-4034,PolicyKit-1 0.105-31 - Privilege Escalation,N/A,rConfig 3.9.6 - 'path' Local File Inclusion (Authenticated),0.5712610483169556,10
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5711842775344849,5
